a	ʔaː˧˧	30
a	ʔaː˧˧	30
a	ʔaː˧˧	30
à	ʔaː˨˩	6
à	ʔaː˦˩	6
à	ʔaː˨˩	6
ả	ʔaː˧˩	4
ả	ʔaː˧˨	4
ả	ʔaː˨˩˦	4
á	ʔaː˧˦	19
á	ʔaː˨˩˦	19
á	ʔaː˦˥	19
á	ʔaː˧˦	19
á	ʔaː˨˩˦	19
á	ʔaː˦˥	19
ạ	ʔaː˧˨ʔ	6
ạ	ʔaː˨˩ʔ	6
ạ	ʔaː˨˩˨	6
ác	ʔaːk̚˧˦	2
ác	ʔaːk̚˦˧˥	2
ác	ʔaːk̚˦˥	2
ách	ʔajk̟̚˧˦	1
ách	ʔat̚˦˧˥	1
ách	ʔat̚˦˥	1
ai	ʔaːj˧˧	85
ai	ʔaːj˧˧	85
ai	ʔaːj˧˧	85
ái	ʔaːj˧˦	1
ái	ʔaːj˨˩˦	1
ái	ʔaːj˦˥	1
am	ʔaːm˧˧	5
am	ʔaːm˧˧	5
am	ʔaːm˧˧	5
ám	ʔaːm˧˦	1
ám	ʔaːm˦˧˥	1
ám	ʔaːm˦˥	1
an	ʔaːn˧˧	18
an	ʔaːŋ˧˧	18
an	ʔaːŋ˧˧	18
an	ʔaːn˧˧	18
an	ʔaːŋ˧˧	18
an	ʔaːŋ˧˧	18
án	ʔaːn˧˦	14
án	ʔaːŋ˦˧˥	14
án	ʔaːŋ˦˥	14
ang	ʔaːŋ˧˧	2
ang	ʔaːŋ˧˧	2
ang	ʔaːŋ˧˧	2
áng	ʔaːŋ˧˦	2
áng	ʔaːŋ˦˧˥	2
áng	ʔaːŋ˦˥	2
anh	ʔajŋ̟˧˧	329
anh	ʔɛɲ˧˧	329
anh	ʔan˧˧	329
anh	ʔajŋ̟˧˧	329
anh	ʔɛɲ˧˧	329
anh	ʔan˧˧	329
ảnh	ʔajŋ̟˧˩	97
ảnh	ʔɛɲ˧˨	97
ảnh	ʔan˨˩˦	97
ánh	ʔajŋ̟˧˦	6
ánh	ʔɛɲ˦˧˥	6
ánh	ʔan˦˥	6
ánh	ʔajŋ̟˧˦	6
ánh	ʔɛɲ˦˧˥	6
ánh	ʔan˦˥	6
ao	ʔaːw˧˧	6
ao	ʔaːw˧˧	6
ao	ʔaːw˧˧	6
ảo	ʔaːw˧˩	8
ảo	ʔaːw˧˨	8
ảo	ʔaːw˨˩˦	8
áo	ʔaːw˧˦	43
áo	ʔaːw˨˩˦	43
áo	ʔaːw˦˥	43
áo	ʔaːw˧˦	43
áo	ʔaːw˨˩˦	43
áo	ʔaːw˦˥	43
áp	ʔaːp̚˧˦	2
áp	ʔaːp̚˦˧˥	2
áp	ʔaːp̚˦˥	2
ẵm	ʔam˦ˀ˥	1
ẵm	ʔam˧˨	1
ẵm	ʔam˨˩˦	1
ăn	ʔan˧˧	100
ăn	ʔaŋ˧˧	100
ăn	ʔaŋ˧˧	100
ắt	ʔat̚˧˦	1
ắt	ʔak̚˦˧˥	1
ắt	ʔak̚˦˥	1
âm	ʔəm˧˧	14
âm	ʔəm˧˧	14
âm	ʔəm˧˧	14
ầm	ʔəm˨˩	1
ầm	ʔəm˦˩	1
ầm	ʔəm˨˩	1
ẩm	ʔəm˧˩	8
ẩm	ʔəm˧˨	8
ẩm	ʔəm˨˩˦	8
ấm	ʔəm˧˦	23
ấm	ʔəm˦˧˥	23
ấm	ʔəm˦˥	23
ẩn	ʔən˧˩	6
ẩn	ʔəŋ˧˨	6
ẩn	ʔəŋ˨˩˦	6
ấn	ʔən˧˦	11
ấn	ʔəŋ˦˧˥	11
ấn	ʔəŋ˦˥	11
ấn	ʔən˧˦	11
ấn	ʔəŋ˦˧˥	11
ấn	ʔəŋ˦˥	11
ấp	ʔəp̚˧˦	5
ấp	ʔəp̚˦˧˥	5
ấp	ʔəp̚˦˥	5
ập	ʔəp̚˧˨ʔ	4
ập	ʔəp̚˨˩ʔ	4
ập	ʔəp̚˨˩˨	4
ất	ʔət̚˧˦	6
ất	ʔək̚˦˧˥	6
ất	ʔək̚˦˥	6
ẩu	ʔəw˧˩	3
ẩu	ʔəw˧˨	3
ẩu	ʔəw˨˩˦	3
ấy	ʔəj˧˦	63
ấy	ʔəj˨˩˦	63
ấy	ʔəj˦˥	63
b	ʔɓe˧˧	27
b	ʔɓej˧˧	27
b	ʔɓej˧˧	27
b	ʔɓe˧˧	27
b	ʔɓej˧˧	27
b	ʔɓej˧˧	27
ba	ʔɓaː˧˧	76
ba	ʔɓaː˧˧	76
ba	ʔɓaː˧˧	76
bà	ʔɓaː˨˩	114
bà	ʔɓaː˦˩	114
bà	ʔɓaː˨˩	114
bã	ʔɓaː˦ˀ˥	6
bã	ʔɓaː˧˨	6
bã	ʔɓaː˨˩˦	6
bác	ʔɓaːk̚˧˦	27
bác	ʔɓaːk̚˦˧˥	27
bác	ʔɓaːk̚˦˥	27
bác	ʔɓaːk̚˧˦	27
bác	ʔɓaːk̚˦˧˥	27
bác	ʔɓaːk̚˦˥	27
bạc	ʔɓaːk̚˧˨ʔ	9
bạc	ʔɓaːk̚˨˩ʔ	9
bạc	ʔɓaːk̚˨˩˨	9
bách	ʔɓajk̟̚˧˦	3
bách	ʔɓat̚˦˧˥	3
bách	ʔɓat̚˦˥	3
bạch	ʔɓajk̟̚˧˨ʔ	2
bạch	ʔɓat̚˨˩ʔ	2
bạch	ʔɓat̚˨˩˨	2
bạch	ʔɓajk̟̚˧˨ʔ	2
bạch	ʔɓat̚˨˩ʔ	2
bạch	ʔɓat̚˨˩˨	2
bài	ʔɓaːj˨˩	61
bài	ʔɓaːj˦˩	61
bài	ʔɓaːj˨˩	61
bãi	ʔɓaːj˦ˀ˥	15
bãi	ʔɓaːj˧˨	15
bãi	ʔɓaːj˨˩˦	15
bại	ʔɓaːj˧˨ʔ	1
bại	ʔɓaːj˨˩ʔ	1
bại	ʔɓaːj˨˩˨	1
bám	ʔɓaːm˧˦	4
bám	ʔɓaːm˦˧˥	4
bám	ʔɓaːm˦˥	4
ban	ʔɓaːn˧˧	91
ban	ʔɓaːŋ˧˧	91
ban	ʔɓaːŋ˧˧	91
bàn	ʔɓaːn˨˩	35
bàn	ʔɓaːŋ˦˩	35
bàn	ʔɓaːŋ˨˩	35
bản	ʔɓaːn˧˩	41
bản	ʔɓaːŋ˧˨	41
bản	ʔɓaːŋ˨˩˦	41
bán	ʔɓaːn˧˦	119
bán	ʔɓaːŋ˦˧˥	119
bán	ʔɓaːŋ˦˥	119
bạn	ʔɓaːn˧˨ʔ	938
bạn	ʔɓaːŋ˨˩ʔ	938
bạn	ʔɓaːŋ˨˩˨	938
bang	ʔɓaːŋ˧˧	14
bang	ʔɓaːŋ˧˧	14
bang	ʔɓaːŋ˧˧	14
bàng	ʔɓaːŋ˨˩	1
bàng	ʔɓaːŋ˦˩	1
bàng	ʔɓaːŋ˨˩	1
bảng	ʔɓaːŋ˧˩	31
bảng	ʔɓaːŋ˧˨	31
bảng	ʔɓaːŋ˨˩˦	31
báng	ʔɓaːŋ˧˦	1
báng	ʔɓaːŋ˦˧˥	1
báng	ʔɓaːŋ˦˥	1
banh	ʔɓajŋ̟˧˧	1
banh	ʔɓɛɲ˧˧	1
banh	ʔɓan˧˧	1
bánh	ʔɓajŋ̟˧˦	20
bánh	ʔɓɛɲ˦˧˥	20
bánh	ʔɓan˦˥	20
bao	ʔɓaːw˧˧	22
bao	ʔɓaːw˧˧	22
bao	ʔɓaːw˧˧	22
bào	ʔɓaːw˨˩	1
bào	ʔɓaːw˦˩	1
bào	ʔɓaːw˨˩	1
bảo	ʔɓaːw˧˩	30
bảo	ʔɓaːw˧˨	30
bảo	ʔɓaːw˨˩˦	30
bảo	ʔɓaːw˧˩	30
bảo	ʔɓaːw˧˨	30
bảo	ʔɓaːw˨˩˦	30
bão	ʔɓaːw˦ˀ˥	13
bão	ʔɓaːw˧˨	13
bão	ʔɓaːw˨˩˦	13
báo	ʔɓaːw˧˦	39
báo	ʔɓaːw˨˩˦	39
báo	ʔɓaːw˦˥	39
bạo	ʔɓaːw˧˨ʔ	1
bạo	ʔɓaːw˨˩ʔ	1
bạo	ʔɓaːw˨˩˨	1
bát	ʔɓaːt̚˧˦	18
bát	ʔɓaːk̚˦˧˥	18
bát	ʔɓaːk̚˦˥	18
bạt	ʔɓaːt̚˧˨ʔ	1
bạt	ʔɓaːk̚˨˩ʔ	1
bạt	ʔɓaːk̚˨˩˨	1
bàu	ʔɓaw˨˩	1
bàu	ʔɓaw˦˩	1
bàu	ʔɓaw˨˩	1
bay	ʔɓaj˧˧	43
bay	ʔɓaj˧˧	43
bay	ʔɓaj˧˧	43
bày	ʔɓaj˨˩	7
bày	ʔɓaj˦˩	7
bày	ʔɓaj˨˩	7
bảy	ʔɓaj˧˩	6
bảy	ʔɓaj˧˨	6
bảy	ʔɓaj˨˩˦	6
bắc	ʔɓak̚˧˦	31
bắc	ʔɓak̚˦˧˥	31
bắc	ʔɓak̚˦˥	31
bắc	ʔɓak̚˧˦	31
bắc	ʔɓak̚˦˧˥	31
bắc	ʔɓak̚˦˥	31
băm	ʔɓam˧˧	1
băm	ʔɓam˧˧	1
băm	ʔɓam˧˧	1
bằm	ʔɓam˨˩	3
bằm	ʔɓam˦˩	3
bằm	ʔɓam˨˩	3
bắn	ʔɓan˧˦	7
bắn	ʔɓaŋ˦˧˥	7
bắn	ʔɓaŋ˦˥	7
băng	ʔɓaŋ˧˧	10
băng	ʔɓaŋ˧˧	10
băng	ʔɓaŋ˧˧	10
bằng	ʔɓaŋ˨˩	302
bằng	ʔɓaŋ˦˩	302
bằng	ʔɓaŋ˨˩	302
bắp	ʔɓap̚˧˦	5
bắp	ʔɓap̚˦˧˥	5
bắp	ʔɓap̚˦˥	5
bắt	ʔɓat̚˧˦	25
bắt	ʔɓak̚˦˧˥	25
bắt	ʔɓak̚˦˥	25
bậc	ʔɓək̚˧˨ʔ	17
bậc	ʔɓək̚˨˩ʔ	17
bậc	ʔɓək̚˨˩˨	17
bấm	ʔɓəm˧˦	10
bấm	ʔɓəm˦˧˥	10
bấm	ʔɓəm˦˥	10
bần	ʔɓən˨˩	1
bần	ʔɓəŋ˦˩	1
bần	ʔɓəŋ˨˩	1
bẩn	ʔɓən˧˩	9
bẩn	ʔɓəŋ˧˨	9
bẩn	ʔɓəŋ˨˩˦	9
bận	ʔɓən˧˨ʔ	1
bận	ʔɓəŋ˨˩ʔ	1
bận	ʔɓəŋ˨˩˨	1
bất	ʔɓət̚˧˦	4
bất	ʔɓək̚˦˧˥	4
bất	ʔɓək̚˦˥	4
bật	ʔɓət̚˧˨ʔ	12
bật	ʔɓək̚˨˩ʔ	12
bật	ʔɓək̚˨˩˨	12
bầu	ʔɓəw˨˩	21
bầu	ʔɓəw˦˩	21
bầu	ʔɓəw˨˩	21
bầy	ʔɓəj˨˩	1
bầy	ʔɓəj˦˩	1
bầy	ʔɓəj˨˩	1
bẩy	ʔɓəj˧˩	3
bẩy	ʔɓəj˧˨	3
bẩy	ʔɓəj˨˩˦	3
bẫy	ʔɓəj˦ˀ˥	1
bẫy	ʔɓəj˧˨	1
bẫy	ʔɓəj˨˩˦	1
bậy	ʔɓəj˧˨ʔ	1
bậy	ʔɓəj˨˩ʔ	1
bậy	ʔɓəj˨˩˨	1
be	ʔɓɛ˧˧	1
be	ʔɓɛ˧˧	1
be	ʔɓɛ˧˧	1
bè	ʔɓɛ˨˩	2
bè	ʔɓɛ˦˩	2
bè	ʔɓɛ˨˩	2
bẻ	ʔɓɛ˧˩	2
bẻ	ʔɓɛ˧˨	2
bẻ	ʔɓɛ˨˩˦	2
bé	ʔɓɛ˧˦	105
bé	ʔɓɛ˨˩˦	105
bé	ʔɓɛ˦˥	105
bèn	ʔɓɛn˨˩	1
bèn	ʔɓɛŋ˦˩	1
bèn	ʔɓɛŋ˨˩	1
bẹn	ʔɓɛn˧˨ʔ	1
bẹn	ʔɓɛŋ˨˩ʔ	1
bẹn	ʔɓɛŋ˨˩˨	1
bèo	ʔɓɛw˨˩	2
bèo	ʔɓɛw˦˩	2
bèo	ʔɓɛw˨˩	2
béo	ʔɓɛw˧˦	2
béo	ʔɓɛw˨˩˦	2
béo	ʔɓɛw˦˥	2
bẹp	ʔɓɛp̚˧˨ʔ	1
bẹp	ʔɓɛp̚˨˩ʔ	1
bẹp	ʔɓɛp̚˨˩˨	1
bẹt	ʔɓɛt̚˧˨ʔ	1
bẹt	ʔɓɛt̚˨˩ʔ	1
bẹt	ʔɓɛk̚˨˩˨	1
bê	ʔɓe˧˧	3
bê	ʔɓej˧˧	3
bê	ʔɓej˧˧	3
bề	ʔɓe˨˩	2
bề	ʔɓej˦˩	2
bề	ʔɓej˨˩	2
bể	ʔɓe˧˩	5
bể	ʔɓej˧˨	5
bể	ʔɓej˨˩˦	5
bế	ʔɓe˧˦	4
bế	ʔɓej˨˩˦	4
bế	ʔɓej˦˥	4
bên	ʔɓen˧˧	74
bên	ʔɓen˧˧	74
bên	ʔɓəːn˧˧	74
bền	ʔɓen˨˩	4
bền	ʔɓen˦˩	4
bền	ʔɓəːn˨˩	4
bến	ʔɓen˧˦	11
bến	ʔɓen˦˧˥	11
bến	ʔɓəːn˦˥	11
bênh	ʔɓəjŋ̟˧˧	2
bênh	ʔɓen˧˧	2
bênh	ʔɓəːn˧˧	2
bệnh	ʔɓəjŋ̟˧˨ʔ	57
bệnh	ʔɓen˨˩ʔ	57
bệnh	ʔɓəːn˨˩˨	57
bếp	ʔɓep̚˧˦	21
bếp	ʔɓep̚˦˧˥	21
bếp	ʔɓep̚˦˥	21
bêu	ʔɓew˧˧	1
bêu	ʔɓew˧˧	1
bêu	ʔɓew˧˧	1
bi	ʔɓi˧˧	6
bi	ʔɓɪj˧˧	6
bi	ʔɓɪj˧˧	6
bỉ	ʔɓi˧˩	4
bỉ	ʔɓɪj˧˨	4
bỉ	ʔɓɪj˨˩˦	4
bị	ʔɓi˧˨ʔ	360
bị	ʔɓɪj˨˩ʔ	360
bị	ʔɓɪj˨˩˨	360
bia	ʔɓiə˧˧	16
bia	ʔɓiə˧˧	16
bia	ʔɓiə˧˧	16
bìa	ʔɓiə˨˩	2
bìa	ʔɓiə˦˩	2
bìa	ʔɓiə˨˩	2
bích	ʔɓïk̟̚˧˦	1
bích	ʔɓɨt̚˦˧˥	1
bích	ʔɓɨt̚˦˥	1
bích	ʔɓïk̟̚˧˦	1
bích	ʔɓɨt̚˦˧˥	1
bích	ʔɓɨt̚˦˥	1
bịch	ʔɓïk̟̚˧˨ʔ	1
bịch	ʔɓɨt̚˨˩ʔ	1
bịch	ʔɓɨt̚˨˩˨	1
biên	ʔɓiən˧˧	6
biên	ʔɓiəŋ˧˧	6
biên	ʔɓiəŋ˧˧	6
biển	ʔɓiən˧˩	57
biển	ʔɓiəŋ˧˨	57
biển	ʔɓiəŋ˨˩˦	57
biến	ʔɓiən˧˦	24
biến	ʔɓiəŋ˦˧˥	24
biến	ʔɓiəŋ˦˥	24
biện	ʔɓiən˧˨ʔ	2
biện	ʔɓiəŋ˨˩ʔ	2
biện	ʔɓiəŋ˨˩˨	2
biết	ʔɓiət̚˧˦	151
biết	ʔɓiək̚˦˧˥	151
biết	ʔɓiək̚˦˥	151
biệt	ʔɓiət̚˧˨ʔ	4
biệt	ʔɓiək̚˨˩ʔ	4
biệt	ʔɓiək̚˨˩˨	4
biểu	ʔɓiəw˧˩	7
biểu	ʔɓiw˧˨	7
biểu	ʔɓiw˨˩˦	7
bỉm	ʔɓim˧˩	1
bỉm	ʔɓim˧˨	1
bỉm	ʔɓim˨˩˦	1
bím	ʔɓim˧˦	1
