a	ə	7056
á	ɑː	164
ab	abˠ	178
ab	əbˠ	178
abair	abˠəɾʲ	5
abairt	abˠəɾʲtʲ	4
ábalta	ɑːbˠəl̪ˠt̪ˠə	17
ábalta	æːbˠəl̪ˠt̪ˠə	17
abhainn	əunʲ	49
abhainn	əun̠ʲ	49
abhainn	oːn̠ʲ	49
abhann	əun̪ˠ	6
abhann	əun̪ˠ	6
abhann	əuən̪ˠ	6
abhann	oːn̪ˠ	6
ábhar	ɑːvˠəɾˠ	80
ábhar	ɑːwəɾˠ	80
ábhar	æːwəɾˠ	80
abhus	əvˠʊsˠ	3
abhus	əwʊsˠ	3
ach	ɑx	775
ach	ax	775
achadh	axə	16
achadh	axuː	16
achadh	axu	16
achar	axəɾˠ	14
acht	ɑxt̪ˠ	22
acht	axt̪ˠ	22
acht	ɑx	22
acht	ax	22
acht	ɑxt̪ˠ	22
acht	axt̪ˠ	22
acu	akə	228
acu	aku	228
acu	əku	228
acu	ɑkəbˠ	228
acu	akəbˠ	228
acu	apˠək	228
acusan	akəsˠənˠ	3
acusan	akusˠənˠ	3
acusan	əkusˠənˠ	3
acusan	ɑkəpˠsˠənˠ	3
acusan	akəpˠsˠənˠ	3
ad	əd̪ˠ	10
adharc	əiɾˠk	1
adharc	əiəɾˠk	1
adharca	əiɾˠkə	3
adharca	əiəɾˠkə	3
adhmad	əimˠəd̪ˠ	14
adhmad	ɑːmˠəd̪ˠ	14
adhmad	æːmˠəd̪ˠ	14
aeir	eːɾʲ	9
aer	eːɾˠ	27
aerach	eːɾˠəx	6
aerach	eːɾˠah	6
aeráid	eːɾˠɑːdʲ	7
aeráid	eːɾˠɑːdʲ	7
aeráid	eːɾˠædʲ	7
aerfort	eːɾˠfɔɾˠt̪ˠ	4
aerga	eːɾˠɡə	3
ag	ə	1755
ag	əɡ	1755
ag	əɟ	1755
ag	ɛɟ	1755
ag	ɛɟ	1755
againn	aɡən̠ʲ	12
againn	əɡɪnʲ	12
againn	əɣɪnʲ	12
againn	aɡən̠ʲ	12
againn	æːn̠ʲ	12
againne	aɡən̠ʲə	2
againne	æn̠ʲə	2
agam	aɡəmˠ	4
agam	əɡɑmˠ	4
agam	əɣɑmˠ	4
agam	ɑɡəmˠ	4
agam	aɡəmˠ	4
agat	aɡət̪ˠ	6
agat	əɡɑt̪ˠ	6
agat	əɣɑt̪ˠ	6
agat	ɑːɡət̪ˠ	6
agatsa	ɑɡət̪ˠsˠə	1
aghaidh	əiɟ	111
aghaidh	əi	111
aghaidh	əi	111
aghaidh	əiə	111
agus	ɑɡəsˠ	4743
agus	ɡəsˠ	4743
agus	aɡəsˠ	4743
agus	ɡəsˠ	4743
aibhneacha	avʲnʲəxə	2
aibhneacha	əivʲn̠ʲəxə	2
aibhneacha	əivʲnəxə	2
aibhneacha	uəvn̠ʲəxə	2
aibhneacha	əivʲn̠ʲəxiː	2
aibí	apˠi	4
aibíd	æbʲiːdʲ	1
aibreán	abʲəɾʲɑːn̪ˠ	30
aibreán	ɑbˠəɾˠɑːn̪ˠ	30
aibreán	əibʲɾʲɑːn	30
aice	acɪ	29
aice	ɛcɪ	29
aici	ɛcɪ	53
aici	ɪcɪ	53
aici	ɛcɪ	53
aici	ɛciː	53
aicme	acmʲə	17
aidiacht	adʲiəxt̪ˠ	6
aidiacht	adʲiəxt̪ˠ	6
aidiacht	adʲaht̪ˠ	6
aifreann	afʲɾʲən̪ˠ	3
aifreann	afʲɾʲən̪ˠ	3
aifreann	ɪfʲɾʲən̪ˠ	3
aifreann	æfʲɾʲən̪ˠ	3
aige	ɛɟə	256
aige	ɪɟɛ	256
aige	ɛɟə	256
aige	ɛɟ	256
aigéan	aɟeːnˠ	3
aigesean	ɛɟəsˠən	2
aill	ɑilʲ	1
aill	ɑːl̪ˠ	1
aill	ɑːl̠ʲ	1
áille	ɑːl̠ʲə	3
áille	æːl̠ʲə	3
aimsir	amʲʃəɾʲ	17
aimsir	æmʲʃəɾʲ	17
aimsir	æːmʲʃəɾʲ	17
aimsire	amʲʃəɾʲə	9
aimsire	æmʲʃəɾʲə	9
aimsire	æːmʲʃəɾʲə	9
aingeal	æɲɟəl	1
ainm	anʲəmʲ	152
ainm	ænəmʲ	152
ainm	ænʲəmʲ	152
ainmhí	anʲəvʲiː	48
ainmneacha	anʲəmʲnʲəxə	16
ainmneacha	anʲəmʲnʲəxiː	16
ainmneacha	anʲəmʲnʲahə	16
ainneoin	anʲoːnʲ	11
ainneoin	an̠ʲoːnʲ	11
ainneoin	an̠ʲɔnʲ	11
air	aɾʲ	356
air	ɛɾʲ	356
air	əɾʲ	356
aird	ɑːɾˠdʲ	21
aird	æːɾˠdʲ	21
airde	ɑːɾˠdʲə	66
airde	iːɾˠdʲə	66
airde	ɑːɾˠdʲə	66
airde	aiɾʲdʲə	66
airde	æːɾˠdʲə	66
aire	aɾʲə	29
aire	æɾʲə	29
aire	aɾʲə	29
aire	ɑːɾʲə	29
aireachtáil	aɾʲəxt̪ˠɑːlʲ	2
aireachtáil	æːɾʲəxt̪ˠɑːlʲ	2
aireachtáil	aɾʲəxt̪ˠɑːlʲ	2
aireachtáil	aɾʲəxt̪ˠælʲ	2
airgead	aɾʲɪɟəd̪ˠ	12
airgead	æɾʲɪɟəd̪ˠ	12
airgid	aɾʲəɟədʲ	19
airgid	æɾʲəɟədʲ	19
airgid	æːɾʲəɟədʲ	19
airím	aɾʲiːmʲ	1
airím	aɾʲiːmʲ	1
airím	æɾʲiːmʲ	1
airím	aɾʲiːmʲ	1
airím	æːɾʲiːmʲ	1
airím	aɾʲimˠ	1
airméanach	aɾʲəmʲeːnˠəx	1
airméin	aɾʲəmʲeːnʲ	2
airméinis	aɾʲəmʲeːnʲəʃ	2
aisce	aʃcɪ	7
aiséirí	æʃəiɾʲə	4
áisiúil	aːʃuːlʲ	4
aisling	aʃlʲɪɲ	6
aisling	aʃlʲənʲ	6
aisling	aʃl̠ʲən̠ʲ	6
aiste	aʃtʲə	6
aisteach	æʃtʲəx	4
aisteach	aʃtʲəx	4
aistear	æʃtʲəɾʲ	2
aisteoir	əʃtʲoːɾʲ	23
aisteoir	aʃtʲoːɾʲ	23
aisteoir	aʃtʲɔɾʲ	23
aisti	aʃtʲɪ	6
aisti	aʃtʲə	6
aisti	aʃtʲə	6
aistritheoir	aʃtʲɾʲəhoːɾʲ	3
ait	atʲ	3
áit	ɑːtʲ	156
áit	æːtʲ	156
aithin	ahənʲ	3
aithin	æn	3
aithin	eːhən	3
aithin	ænʲ	3
aithint	an̠ʲtʲ	33
aithne	æn̠ʲə	27
aithne	ænə	27
aithne	æːnʲə	27
aithníodh	ahnʲiːɡ	5
aithníodh	ænʲiːvˠ	5
aithníodh	ahnʲiːfˠ	5
aithníodh	ahnʲiːw	5
aithníodh	ahnʲiːx	5
aithníodh	ænʲiːtʲ	5
aithníodh	ænʲiːx	5
aithníodh	ahnʲiːtʲ	5
aithníodh	ahnʲiːfˠ	5
aithníodh	ahnʲiːtʲ	5
aithníodh	ahnʲiːw	5
aithníonn	ahnʲiːn̪ˠ	5
aithníonn	ænʲiːn̪ˠ	5
aithreacha	ahɾʲəxə	1
aithreacha	æhɾʲəxə	1
aithreacha	æːɾʲəxiː	1
ál	ɑːl̪ˠ	1
ál	ɑːlˠ	1
ál	æːlˠ	1
álainn	ɑːl̪ˠɪɲ	3
álainn	ɑːl̪ˠənʲ	3
álainn	ɑːliːn̠ʲ	3
álainn	ɑːlˠən̠ʲ	3
álainn	æːlˠən̠ʲ	3
alastar	al̪ˠəsˠt̪ˠəɾˠ	2
alba	alˠəbˠə	1
