aufteilung	4
auftreten	8
ausfall	4
ausführungen	4
ausmass	4
ausrichtung	4
ausscheiden	4
aussehen	7
baden-württemberg	4
bayer leverkusen	4
belastung	4
beschuss	4
beschwerden	4
betreuung	4
betroffene	6
beweise	4
bewohner	4
beziehungen	4
biel	4
bier	4
bildergalerie	4
boykott	4
brief	4
briten	4
bulgarien	4
bundesinnenminister	4
bundestag	4
buy	4
bäumen	4
charakter	4
cheftrainer	4
chrome	4
computerbase	4
cryan	4
d	5
duh	4
darstellung	4
das neue	4
datenschutzgründen	4
dauer	4
demonstrationen	4
der preis	4
der staat	4
deutschen bahn	4
di	7
die deutschen	4
die regierung	4
die stadt	4
dusche	4
eu-staaten	4
ebit	4
ehefrau	4
ehemann	4
eigentümer	4
einladung	4
einrichtung	4
einrichtungen	4
einsätze	4
empörung	4
energiewende	4
engländer	4
episoden	4
erfolgsgeschichte	4
erkenntnissen	4
erlebnis	4
erwerb	4
erzieher	4
essen	8
experimente	4
exporte	4
facebook-nutzer	4
falle	5
fernsehsender	4
filmen	6
films	4
finanzierung	4
finanzinfo	4
finger	4
flüchtlingslager	4
fotostrecke	4
fr.	4
franziskus	4
freitagnachmittag	4
fusion	4
führungskräfte	4
geduld	4
geldpolitik	4
gemäss	6
gemüse	4
geschehen	8
geschäftsmodelle	4
gesetze	4
havanna	4
heimatland	4
herausgeber	4
herunterladen	6
hintergründe	4
hoffnungen	4
holländer	4
humor	4
hund	4
höhepunkt	4
hürden	4
ip-adresse	4
ingolstadt	4
innenministerium	4
innovation	4
insassen	4
institute	4
interessenten	4
investition	4
islamischer	5
juristen	4
kurier	5
kabine	4
kadett	4
kaffee	4
kandidatur	4
kasachstan	4
kilo	4
kitzbühel	4
klage gegen	4
kleber	4
klima	4
konflikte	4
konten	4
konzert	4
kramer	4
kriege	4
la	5
las	5
lebensmitteln	4
leipziger	4
leon	4
leserkommentare	4
letzteres	4
libyen	4
life	5
linzer	4
lkw	5
lob	4
lohn	4
lokführer	4
londoner	4
luxemburg	4
marken	5
mazedonien	4
medienberichten	4
medikamente	4
messer	4
methoden	4
migrationshintergrund	4
ministerium	4
ministerpräsidenten	4
mittwochabend	4
motorsport-magazin.com	4
mourinho	4
mut	4
märkte	4
märkten	4
nahen	5
nahrungsmittel	4
nato	7
nebel	4
nestlé	4
netzwerken	5
neubau	4
neuerung	4
neueste	4
niedersachsen	4
nordkorea	4
nordrhein-westfalen	4
note	4
nummer eins	4
nächstes	5
obamas	4
oettinger	4
ops	4
orte	4
pr	4
palmyra	4
pariser	4
parkplatz	4
partnern	4
pebble	4
pferde	4
pi	4
pixel	4
pleite	5
podest	4
podium	4
polizeisprecher	4
prag	4
preisen	4
preises	4
premier league	4
premierminister	4
preview	4
prinzessin	4
problems	4
prognosen	4
projekts	4
proteste	4
psyche	4
publisher	4
quadratmeter	4
qualifying	4
ram	5
raspberry	4
rebecca	4
reichweite	4
reisen	6
relevanz	4
ressourcen	4
resultat	4
rollen	6
rosetta	4
snb	4
schauen	8
schlussphase	4
schnitt	5
schweizer franken	4
schwerverletzte	4
schwester	4
schwierige	7
schwäche	4
schülern	4
segen	4
selbstvertrauen	4
sensoren	4
short	4
sinai	5
snapchat	4
sonntagabend	4
spenden	7
spezialisten	4
stellungnahme	4
stimme	4
strafraum	4
strassen	4
strecken	4
stücke	4
super	8
surfen	4
systems	5
sätzen	4
söhne	4
südosten	4
tarif	4
tarifkonflikt	4
tausenden	4
tendenz	4
testphase	4
texte	4
texten	4
thomas de maizière	4
todesstrafe	4
torjäger	4
transfers	4
transitzonen	4
ubuntu	4
unmut	4
unruhe	4
unterbringung	4
unterzahl	4
updates	4
verdächtige	4
verdächtigen	5
vereine	4
verfassung	4
verhandlungstisch	4
verkaufsstart	4
verletzungspause	4
verlusten	4
vermieter	4
verständnis	4
vidal	4
vision	4
vodafone	4
vordergrund	4
vorfall	4
vorgehensweise	4
voriger	4
vorsitzender	4
vorstandschef	4
wdr	4
wahnsinn	4
wertpapieren	4
wie viel	8
wiesbaden	5
wirtschaftsrecht	4
wissenschaft	4
wohnraum	4
wohnungen	4
wähler	4
zdnet	4
zeit für	4
zeitungen	4
zähler	4
zählern	4
abermals	4
abgelaufenen	4
abgelegt	4
abgelehnt	4
abgesagt	4
abgeschickt	4
abhängig von	4
abseits	6
absolute	4
aktive	4
am besten	4
anerkennen	4
angeben	4
angemeldet	5
angemeldeter	4
angesetzt	4
angewiesen	4
angezeigt	4
annehmen	4
auf die straße	4
aufgefallen	4
ausgeblendet	4
ausgedrückt	4
ausgeführt	4
ausgenutzt	4
ausgesetzt	5
ausgewechselt	4
aussieht	4
basiert	4
bauen	5
bedient	4
beeindruckenden	4
befassen	4
befinde	4
befragt	4
behaupten	4
behauptet	4
beide seiten	4
bekannt gegeben	4
bekräftigt	4
belegte	4
bemüht	4
benutzen	4
berechtigt	4
bereinigte	4
bereiten	4
beschrieben	4
besetzen	4
beteuert	4
betragen	4
betreffen	4
betreiben	4
bewerben	4
bezeichnete	4
beziehen	5
bezüglich	4
billiger	4
binnen	5
bis heute	4
brachten	4
bricht	4
britische	6
böse	5
decken	5
dementiert	4
denkt	4
deutliche	4
deutlichen	4
deutsch	10
dichten	4
diesjährigen	4
dir	5
diskutieren	5
dritten mal	4
durchführen	4
durchgesetzt	4
effizienter	4
ehrlich	5
einfachen	4
einfacher	4
eingehalten	4
eingeloggter	4
einzusetzen	4
endgültig	4
enthalten	4
entwickelten	4
er ist	4
erfolgreichsten	4
ergänzt	6
erheblich	4
erheblichen	4
erhielten	4
erhofft	4
erhältlich sein	4
erledigt	4
erlitt	4
erneuerbaren	4
erschienen	4
erschreckend	4
erstellen	5
erzielten	4
etablieren	4
etc.	4
fair	5
fasst	4
fehlte	4
feiern	5
fielen	4
finanziell	4
finanziert	5
flexibel	4
flüchtete	4
folgenden	5
fortsetzen	4
fühle	4
fühlte	4
führe	4
führenden	4
für kinder	4
ganz gut	4
garantiert	4
gearbeitet	4
geboten	4
gedauert	4
gefehlt	4
gefährlichen	4
gegründet	5
gehörten	4
geistigen	4
geklärt	4
gekürt	4
gelingt	5
gelte	4
gelöscht	4
gelöst	4
genießen	4
genießt	4
geringer	4
gerüstet	4
gesammelt	4
gesetzlichen	6
gesteckt	4
gestellte	4
gestohlen	4
gesunken	4
getreten	4
getrieben	5
gibt's	5
grösste	4
größter	6
grünes	4
gucken	4
half	4
halt	6
handelte	4
hast	4
hielten	4
hierbei	4
hin und wieder	4
hinterlassen	4
historischen	4
hoher	5
höchste	5
illegal	5
illegalen	4
im westen	4
im winter	4
importiert	4
in der folge	4
informieren	4
infrage	5
inhaltlich	4
irgendwie	5
israelische	4
italienische	4
jenen	4
kannst	4
kassiert	4
kassierte	4
kauft	4
keinesfalls	4
keineswegs	4
klassischen	4
kleineren	4
kleines	4
kombinieren	5
komplette	4
komplexe	5
kostenlosen	4
kostete	4
kritisch	5
kritisiert	4
kurze	6
kurzen	4
kämpft	5
könnte sich	4
kündigt	4
künftige	5
künftigen	4
lachen	6
landet	4
lautet	4
lehnen	4
lehrt	4
leidet	4
leitet	4
leitete	4
locken	4
locker	4
lokaler	4
löschen	5
löst	4
löste	4
man sie	4
markiert	4
medizinische	4
mehrmals	5
meistens	6
meldet	4
messen	6
mit blick auf	4
mit sitz in	4
mittleren	6
moderne	4
momentan	5
möchten	4
nahmen	4
nationale	4
natürlich nicht	4
negativ	5
negativen	4
nennen	4
netto	5
neue version	4
nichts mehr	4
nichts zu tun	4
niedrig	4
niedrigen	4
niedriger	4
nochmal	4
normalerweise	4
nur weil	4
nutzte	4
offizieller	4
ohne dass	4
operative	4
optisch	5
planen	4
portugiesischen	4
praktisch	4
problemlos	4
qualifizierte	4
realen	4
realistisch	4
redet	4
reduziert	4
registriert	4
reichte	4
reine	4
restlichen	4
riesiges	4
rückt	4
sahen	4
samt	4
scheiterten	4
schießt	4
schließt	4
schlug	4
schneiden	4
schnellen	4
schoss	4
schriftlich	4
schwachen	4
schwarzen	6
seid	4
selbstverständlich	5
setzt sich	4
share	4
sicheren	4
sicherer	4
sichergestellt	4
sichert	4
sicherte	4
sichtbar	4
sie alle	4
sinnvolle	5
sorgten	4
spannenden	4
spart	4
spätestens	5
spüren	4
stammen	4
starben	4
steht auf	4
stolz auf	4
ständige	5
stößt	4
tausend	5
teilnehmen	4
teils	5
treiben	5
trennen	4
twitterte	4
um zu	4
umfassende	4
umso mehr	4
und zwar	4
unmöglich	4
unterscheiden	4
unterschiedlich	4
unterstreicht	4
unwahrscheinlich	4
verabschiedet	4
veranstaltet	4
verglichen mit	4
verlangte	4
verlaufen	4
vermarktet	4
vermutet	4
verpflichten	4
verrät	4
verschenken	4
verschwinden	4
versorgen	4
versorgt	4
verstecken	4
versteckt	4
verständigt	4
verstärkt	4
verwenden	4
veröffentlichten	4
verübt	4
viel zu tun	4
vieler	4
vielmehr	7
vom platz	4
vor kurzem	4
vorbereitet	4
vorgelegt	4
vorgesehene	4
vorher	4
vorliegt	4
vorsorglich	4
vorwiegend	4
wahr	5
warnte	4
warten auf	4
weisen	4
weißen	4
welchem	4
wenigsten	4
wenn auch	4
werden»	4
widmen	4
wie erwartet	4
wir alle	4
wird wohl	4
wohl nicht	4
wollen wir	4
womöglich	4
worauf	4
wuchs	4
wusste	4
wünscht	5
zahlreicher	4
zeichnet	4
zerstören	4
zogen	4
zu ende	4
zu diesem zeitpunkt	4
zufällig	4
zulassen	4
zur verfügung gestellt	4
zurecht	4
zurzeit	5
zurückgreifen	4
zusammenarbeiten	4
zweieinhalb	4
zwischenzeitlich	4
«das	5
änderung	4
äußerungen	4
öl-	4
ölpreise	4
älter	4
öffnet	4
öfter	4
überdies	4
überflüssig	4
überholen	4
überholt	4
überleben	6
überwacht	4
üblich	4
akw	3
avm	3
abbau	3
abgas-skandal	3
abgeordnete	3
ableger	3
absatz	3
abschottung	3
abwärtstrend	3
activision	3
administratoren	3
akribie	3
akteur	3
aktienmarkt	3
aldi	3
aleppo	3
alleingang	3
altmeister	3
amtszeit	3
analysehaus	3
anführer	3
ankündigung	3
annahme	3
anschlag auf	3
anschober	3
ansonsten	6
ansätze	3
anthony	3
anträge	3
anwaltskanzlei	3
anzeichen	3
arbeitslosigkeit	3
arbeitsspeicher	3
architekten	3
argentinien	3
arktis	3
armut	3
ashley	3
aspekte	3
asylsuchender	3
aubameyang	3
aufmarsch	3
aufschrei	3
auftritte	3
auseinandersetzung	3
auslieferung	3
auslöser	3
aussendung	3
ausserdem	4
austausch	3
auswahlindex	3
ausweitung	3
auswertung	3
auszeichnung	3
automobilhersteller	3
autorin	3
bip	3
bagdad	3
bakterien	3
ball.	3
bangkok	3
barrel	3
basketball	4
batterien	3
baustelle	3
bayerische	6
bayern münchen	3
bayerns	3
beate	3
beben	3
bedenken	3
bedrohung	3
bedürfnisse	3
befürchtung	3
begeisterung	3
behandlung	3
behälter	3
bekanntwerden	3
belastungen	3
beratungen	3
bereichs	3
berichts	3
bernd lucke	3
berufe	3
berufsausbildung	3
berufsverbot	3
beschluss	3
beschwerde	3
bestellungen	3
betreiber	3
betriebe	3
betrüger	3
beutel	3
bewegung in	3
bewegungen	3
bielefeld	3
blackberry	4
blumen	3
bluttat	3
bochum	3
botschafter	3
break	3
brite	3
browsers	3
brunnen	3
bruyne	3
brünn	3
budget	3
bundesagentur für arbeit	3
bundesländern	3
bälle	3
bürgerkrieg	3
cia	3
call of duty	3
campus	3
charlottenburg	3
cockpit	3
conference	3
continental	3
coup	3
dax	6
dgap-news	3
digital	10
darlehen	3
das geheimnis	3
datenbanken	3
datum	3
daumen	3
deadline	3
deals	3
debüt	3
defensive	4
deutsche bank	3
deutsche telekom	3
die familie	3
die gesellschaft	3
die spieler	3
dienstleistungen	3
differenzen	3
digitalisierung	3
dingen	3
dinslaken	3
diplomatie	3
dokumente	3
dominic	3
dortmunder	3
dow jones	3
dragon age	3
durchbruch	3
durchgang	3
dutzende	4
dynamik	3
dänemark	3
e-mail adresse	3
ehc	3
em-qualifikation	3
eberl	3
ebersberg	3
eigenschaften	3
ein team	3
einblicke	3
eingriff	3
einsatzkräfte	3
einschränkung	3
einschätzungen	3
einstand	3
einwohner	3
einzug	3
elfenbeinküste	3
elizabeth	3
empfehlungen	3
energieverbrauch	3
entführung	3
entscheidend	6
entspannt	5
entspannung	3
enttäuschung	3
ereignis	3
ereignissen	3
erfolges	3
ergebnissen	4
erhaltung	3
eritrea	3
erlebnissen	3
ernennung	3
ernährung	3
erträge	3
erwachen	4
erzählungen	3
eugh	3
european	3
europäische union	3
europäische zentralbank	3
europäischen zentralbank	3
euros	3
exklusiv	3
expertise	3
explosionen	3
fc basel	3
fc köln	3
fda	3
focus-leserdebatte	3
fabriken	3
fahrern	3
fahrten	3
fakten	3
falles	3
favoriten	3
fed	3
fehlers	3
feierlichkeiten	3
feinunze	3
feuerwerk	3
finanz-	3
finnland	3
flieger	3
flops	3
fluggästen	3
flughäfen	3
fluss	3
flüchtling	3
flüchtlingskinder	3
flügel	3
forderung	3
forum	3
fragen stellen	3
frankfurter rundschau	3
franzose	3
frau merkel	3
freunden	3
frieden	3
frühling	3
fuss	3
future	3
fußball-bundesligisten	3
g	4
gj	3
gala	3
gast	4
geburtstag	3
gefühle	3
gegenwart	3
geheimnisse	3
genehmigungen	3
generationen	3
gerichte	3
gesamtkosten	3
geschenke	3
geschichten	3
gesetzentwurf	3
gesichter	3
gewinnern	3
gewinnmitnahmen	3
glasgow	3
glaubwürdigkeit	3
goalie	3
goldpreis	3
golem.de	3
grenze zwischen	3
großeltern	3
grundschulen	3
größen	3
guardiolas	3
gysi	3
gästen	3
hdp	3
hochtief	3
hafen	3
haftstrafen	3
handlungen	3
harry	3
hauptgrund	3
hauptrolle	3
hauptsache	3
heckler	3
hedgefonds	3
heftige	6
heimspiel	3
hemden	3
henkel	3
herstellung	3
heuchelei	3
hierzulande	5
hillary clinton	3
hinrunde	3
hitlers	3
hitzewellen	3
hofmann	3
hongkong	3
honig	3
hunderte	5
iaaf	3
is-kämpfer	3
is-terrormiliz	3
ich weiß nicht	3
illusion	3
immer wieder	3
implementierung	3
indizien	3
indonesien	3
inhalten	3
inkrafttreten	3
innenstadt	3
inneren	6
insider	3
insofern	6
installation	3
institution	3
interessierte	4
interviews	3
investor	3
islamische	5
islamisten	3
jahresbeginn	3
jahrestag	3
jahresvergleich	3
jazenjuk	3
jordanien	3
jäger	3
jänner	3
jürgen klopp	3
kabinett	3
kai	3
kanton bern	3
kanzleramt	3
kapital	3
kapitalerhöhung	3
kartoffeln	3
katastrophe	3
kilometern	3
kindes	3
klagenfurt	3
klarheit	3
klasse	4
klassenerhalt	3
klimaziele	3
kodi	3
koffer	3
kommentar-funktion	3
kommentaren	3
konkurrenzkampf	3
konrad	3
konsequenz	3
konservativen	5
konzentration	3
konzerten	3
kopien	3
kripo	3
kriterien	3
krone	4
kräfte	3
kuba	3
kumpel	3
königsklasse	3
köpfe	3
landesrat	3
landesregierung	3
laptop	3
lasten	3
lateinamerika	3
lebensgefahr	3
lebenszeit	3
leiche	3
leichen	3
leitzins	3
lettland	3
letztendlich	5
liberia	3
liebe	3
linux-kernel	3
literatur	3
logik	3
login	3
lorenzo	3
luftangriffe	3
luzern	3
lärm	3
lüge	3
mbyte	3
msv duisburg	3
maiskolben	3
malaysia	3
mangel an	3
manuel neuer	3
markenzeichen	3
maschine	3
mazda	3
medikamenten	3
mediziner	3
megapixeln	3
mehr.	5
meinungen	3
meter hoch	3
microsofts	3
minimum	3
ministerin	3
minsk	3
mischung	3
mithilfe	3
mitspieler	3
mittelfeldspieler	3
mittelschicht	3
mitternacht	3
mix	3
mods	3
monaco	3
moral	3
mossul	3
motivation	3
mutation	3
mädels	3
möchtest	3
mütter	3
ngos	3
ns-dokumentationszentrum	3
nachbar	3
nachbarn	3
nachfrage nach	3
nachrichtenagentur afp	3
nachspielzeit	3
nachteile	3
nahen osten	3
nahrung	3
nationalteam	3
nepal	3
neujahr	3
nichtstun	3
nicolas	3
nigeria	3
nord-	3
norwegen	3
notwendigkeit	3
nummern	3
nutzern	3
nutzungs-	3
obergrenze	3
olympischen spielen	3
opera	3
opfern	3
ostukraine	3
pc-version	3
paare	3
panasonic	3
parlamentarier	3
passagieren	3
passend	5
pendler	3
perspektiven	3
pferd	3
pflicht	3
philae	3
philippinen	3
play	4
podestplatz	3
polizeiangaben	3
polizeichef	3
pressesprecher	3
professor	3
profitabilität	3
prototyp	3
prozentpunkte	3
prämien	3
präsenz	3
pure	3
quartals	3
rabatt	3
rache	3
radfahrer	3
radwanska	3
rafz	3
rangliste	3
rathaus	3
real madrid	3
recep tayyip erdogan	3
rechnungen	3
reform	3
regie	3
regierungstruppen	3
regisseur	3
reich	5
reichtum	3
rennstrecke	3
resultate	3
rettungsdienst	3
rettungswagen	3
riad	3
richterin	3
riga	3
risse	3
robert lewandowski	3
roche	3
route	3
rückbau	3
rückgang	3
rückrundenstart	3
rückschlag	3
spd-chef	3
ssds	3
sanaa	3
satiremagazin	3
sauber	4
sauberkeit	3
scheidung	3
schicksal	3
schlangen	3
schlepper	3
schottland	3
schreibtisch	3
schritte	3
schuhe	3
schulen	4
schweinen	3
sebastian vettel	3
selbstbewusstsein	3
senkung	3
serbien	3
session	3
signale	3
silicon valley	3
silverstone	4
situationen	3
sitze	4
skepsis	3
song	3
songs	3
sotschi	3
sozialdemokraten	3
spandau	3
spannungen	3
spar-	3
speicherung	3
spezifikationen	3
spielwelt	3
spitznamen	3
sports	3
spotify	3
st. veit	3
stall	3
starbucks	3
start-ups	3
startbahn	3
statistik	3
staus	3
steckdose	3
stellenabbau	3
sterne	3
stillstand	3
stindl	3
stoff	3
stopp	3
straftaten	3
strategien	3
streitigkeiten	3
stromversorgung	3
strukturen	3
student	3
stunden lang	3
störungen	3
superstar	3
sätze	3
südafrikas	3
südamerika	3
südkoreaner	3
t-shirt	3
ttip	3
taten	6
taucher	3
teamkollege	3
technologieunternehmen	3
teheran	3
telefon-	3
telefonat	3
telefonie-funktion	3
telegraph	3
teller	3
temperatur	3
terroranschlag	3
thesen	3
tieren	3
tiroler	3
top-news	3
torchancen	3
torhüter	3
transaktionen	3
transparenz	3
trick	3
tricks	3
triple	3
troika	3
troisdorf	3
träume	3
turm	3
tätigkeit	3
tätlichkeit	3
us-notenbank	3
ukraine-krise	3
unterdessen	5
unterföhring	3
unterricht	3
unterstützer	3
unzufriedenheit	3
ursachen	3
vds	3
variante	3
varianten	3
variety	3
verbraucherschutz	3
verbreitung	3
vereinbarung	3
vereinten	4
vereinten nationen	3
verhängnis	3
verlauf	3
verleger	3
verletzte	5
vermögen	3
verstöße	3
verteidigung	3
verteilung	3
verträge	3
vfb stuttgart	3
vielzahl	3
volatilität	3
volkes	3
volkswirtschaft	3
vorarlberg	3
voraussetzung	3
vorbereitung	3
vormonat	3
vorratsdatenspeicherung	3
vorsicht	3
vorstellung	3
vortrag	3
votum	3
who	4
wm-finale	3
wm-titel	3
wti	3
wache	3
waffenruhe	3
wald	3
wandel	3
wartezeit	3
wealth	3
weiden	3
weite	4
weiterbildung	3
welt am sonntag	3
westeuropa	3
widersacher	3
widerstand gegen	3
widerstände	3
wiedersehen	3
wiedervereinigung	3
wieso	6
wild	6
wilson	3
wimbledon	3
wirtschafts-news	3
wirtschaftsflüchtlinge	3
wohnzimmer	3
wolfsburgs	3
wurst	3
wut	3
währungen	3
xhaka	3
yahoo	3
yuan	3
zahlungen	3
zeilen	3
zeitalter	3
zeitplan	3
zelle	3
zeuge	3
zivilisten	3
zoodirektor	3
zufall	3
zuger	3
zum anderen	3
zumal	6
zuschauern	3
zuspitzung	3
zuspruch	3
zwischenfall	3
zypern	3
ab und zu	3
abgebaut	3
abgeben	3
abgelaufen	3
abgenommen	3
abgeschaltet	3
abgeschottet	3
abgestimmt	4
ablehnen	3
abonnieren	4
abrufen	3
absolvieren	3
absolvierte	3
abwarten	3
abzubrechen	3
abzuwarten	3
achte	3
achten	3
akzeptiert	3
allenfalls	3
alles andere als	3
allgemein	4
allgemeine	4
als dass	3
am nachmittag	3
am liebsten	3
amtierende	3
an den start	3
analysieren	3
anerkannte	3
angebliche	3
angegeben	3
angeht	3
angekündigten	3
angemessen	3
angeschlossen	3
angesiedelt	3
angespannten	3
angestammten	3
angewendet	3
angezogen	3
ankündigen	3
anschliessend	5
anschließenden	3
anstehenden	3
anzeigenkommentar	3
attraktiv	3
auf beiden seiten	3
auf sein	3
aufbauen	3
aufgefordert	3
aufgegeben	3
aufgelöst	3
aufgerufen	3
aufgetreten	3
aufhält	3
aus deutschland	3
aus dem ausland	3
aus der ferne	3
ausblenden	3
ausgestatteten	3
ausgewählt	3
ausgezeichnet	3
ausgeübt	3
ausgibt	3
ausländischen	3
ausmachen	3
ausschließen	3
aussetzen	3
ausstehenden	3
auswärts	3
auszusetzen	3
avancierte	3
baute	3
bayerischen	4
beansprucht	3
beantwortete	3
bedauern	5
bedeutender	3
beeinflusst	3
befürchten	3
befürchtete	3
begangen	3
begannen	3
begegnen	3
begehrten	3
beglichen	3
begründete	3
begrüßen	3
bei der arbeit	3
bei mir	3
bekomme	3
belgischen	3
beliebigen	3
benachteiligt	3
beobachteten	3
berechtigte	3
bereitstellen	3
beruft	3
beschert	3
beschreibt	3
beschränkt	3
beschäftigte	3
besiegt	3
besonderes	5
bestehender	3
besteht aus	3
bestenfalls	3
bester	5
bestes	3
besuchte	3
betrachtet	3
betreibt	3
betrug	4
bevorzugen	3
beweisen	3
bewerten	3
bewältigen	3
beziffert	3
bezweifeln	3
binden	3
bis dahin	3
bis dato	3
bisher nicht	3
bisherigem	3
blendet	3
bosnische	3
bot	3
brach	3
brauchten	3
breite	4
brennt	3
brutal	3
bunt	4
c't	3
chancenlos	3
circa	3
dachte	3
dachten	3
dargestellt	3
darstellen	3
das erste mal	3
dasselbe	3
dauerten	3
deine	5
demokratischen	3
demonstrieren	3
denkbaren	3
derartige	3
deutet	3
deutsches	4
deutschsprachigen	3
dicker	3
dieselben	3
dieses jahres	3
dramatisch	3
dramatische	4
draus	3
drohte	3
drängt	3
drückt	3
durcheinander	3
durfte	3
ebenso wenig	4
echten	3
ehemaliger	3
ehemals	3
ehrlich gesagt	3
eigentliche	3
einbrachte	3
eine reihe von	3
eineinhalb	3
eingangs	3
eingebaut	3
eingedrungen	3
eingenommen	3
eingeschlossen	3
eingestiegen	3
eingestuft	3
eingewechselte	3
einher	3
einrichten	4
einschätzen	3
einzeln	3
einzig	4
einzigartigen	3
einziges	3
einzugreifen	3
einzuholen	3
emotionale	3
engagiert	3
engen	3
englische	3
enormen	3
entfernte	3
enthält	3
entnehmen	3
entscheidenden	3
entschlossen	3
entsetzt	3
entsprechender	3
enttäuschend	3
er selbst	3
erfolgen	4
erfolglos	3
erfolgreiche	3
erforderlichen	3
erforscht	3
erfuhr	3
ergibt	3
ergreifen	3
erheblicher	3
erhoben	3
erhoffte	3
erleichtert	3
erläutert	3
ernsthaft	3
ernähren	3
erschwert	3
erstens	4
erster	5
erstmal	3
erwarteten	3
erweckt	3
erweisen	3
erweitern	3
erweiterten	3
erwerben	3
erzielen	3
etliche	3
euer	3
eure	4
ewig	3
exakt	3
exportiert	3
fast alle	5
fast jeder	3
fehlende	3
feierten	3
feststellen	3
finalen	3
finanzieller	3
findet man	3
fleißig	3
flexibler	3
fliehen	3
fließen	3
fortzuführen	3
fotografieren	3
fragte	3
freigegeben	3
freigesprochen	3
fremdenfeindlichen	3
fuer	3
fördern	3
füllen	4
fünften	3
fürchten	3
gaben	4
ganz sicher	3
geb	3
gebeten	3
gebildet	3
gebrochen	3
gebunden	3
gebürtige	3
geeignete	3
geforderte	3
gegenwärtigen	3
gegnerischen	3
geht's	3
geistige	3
gekippt	3
gekostet	3
geleistete	3
geliefert	3
geltenden	3
gemeinsamen	3
gemischt	3
gemutmaßt	3
genehmigte	3
generell	5
generiert	3
genossen	5
gerechnet	3
gerecht	3
gerettet	3
gering	3
geringe	4
geringen	3
geringeren	3
geschenkt	4
geschieht	3
geschlossenen	3
geschnitten	3
geschätzt	3
gesellschaftlichen	3
gespannt	3
gespeicherten	3
gestorben	3
gestärkt	3
gestürzt	3
getauft	3
gewaltig	3
gewartet	3
geworfen	3
gewünscht	3
gewünschte	3
gezahlt	3
gezwungen	3
gibt ein	3
gibts	3
gigantische	3
gigantischen	3
glatt	3
glaubhaft	3
gleicht	3
glänzt	3
glänzte	3
greifen	4
großartige	4
großem	3
grösstenteils	3
günstige	3
hat nicht	3
herauszufinden	4
hergestellt	3
herum	3
heute abend	3
heutiger	3
hielt	3
hindern	3
hingeben	3
hingelegt	3
hinnehmen	3
hinreichend	3
hinzugefügt	3
historische	3
hochgerechnet	3
höchstens	3
höher als	3
ideale	3
im büro	3
im krieg	3
im prinzip	3
im zentrum	3
in bezug auf	3
in szene	3
in den letzten jahren	3
in den nächsten tagen	3
in der praxis	3
in die luft	3
in einer woche	3
in etwa	3
indessen	3
individuell	3
individuelle	3
innert	3
ins netz	3
intensiv	3
interessante	3
interessanten	3
involviert	3
irgendwelche	3
jagt	3
japanische	3
jede menge	3
jemenitischen	3
kalt	3
kaum etwas	3
klagte	3
klassische	3
klicken	5
klären	3
kommender	3
kommunale	3
kompakten	3
komplexen	3
kontinuierlich	3
kooperieren	3
kostenlose	3
kriegen	5
kriminellen	3
kritischen	3
kräftiger	3
kurz darauf	3
kämpferisch	3
kämpfte	3
können»	3
könnt	3
lacht	3
lagen	3
lanciert	3
langfristige	3
lebenslanger haft	3
lehnt	3
leichte	4
leistet	3
lese	4
letzter	4
lieben	3
litt	3
lobte	3
lockern	3
lockt	3
lohnt	3
luxuriösen	3
lädt	3
mahnte	3
mangelnde	4
manipulieren	3
marktbreite	3
maximal	3
mehr und mehr	3
mehrheitlich	3
meistern	3
meistverkauften	3
meldeten	3
merkte	3
mir nichts	3
mitgeteilt	3
mittels	3
mobil	5
montiert	3
mutmaßlich	3
mutmaßliche	3
mutmaßlichen	3
muß	3
mußte	3
mächtig	3
nach hinten	3
nach und nach	3
nachdenken	3
nachhaltigen	3
nachvollziehen	3
nannte	3
nationaler	3
ne	3
nebeneinander	3
nehme	3
nervt	3
neuerdings	3
nicht betroffen	3
nicht gut	3
nicht sicher	3
nicht vergessen	3
nicht zuletzt	3
niederländische	3
noch dazu	3
noch etwas	3
norwegischen	3
null	4
nun aber	3
nur einmal	3
nur wenig	3
nutzbare	3
nötige	3
oftmals	3
ok	4
optimiert	3
optimistisch	3
pakistanischen	3
passierte	3
persönliches	3
politisch	4
politischer	3
privater	3
probiert	3
produzieren	3
produziert	3
prominente	3
provoziert	3
qualifiziert	3
quasi	3
radikale	3
rasanten	3
rechtfertigen	3
rechtlicher	3
reduzierten	3
reformiert	3
regelmässig	3
regiert	3
regionalen	3
registrieren	4
regungslos	3
reichsten	3
reist	3
reiste	3
reparieren	3
richtete	3
ringen	4
rollt	3
rot-grüne	3
rote	5
rückte	3
sagten	3
saudischen	3
schade	5
schadet	3
schaltet	3
scheuen	3
schicken	3
schickt	3
schlechtere	3
schließen	3
schon lange	3
schreibe	3
schrittweise	3
schwer verletzt	3
schwulen	3
schädlich	3
sehen lassen	3
sehr viele	3
sehr zufrieden	3
seine frau	3
seither	5
senkt	3
sexuell	3
sichere	3
sichtlich	3
singen	3
sinnvoll	3
so schnell wie möglich	3
soll er	3
sorgen für	3
spannend	3
spannende	4
speichern	4
spektakulären	3
spontan	3
sportlichen	3
sprachen	5
spätere	4
spürbar	3
stabilisiert	3
stammenden	3
starker	3
starteten	3
stattfindenden	3
stattfindet	3
stehenden	3
stellvertretende	3
stellvertretender	3
sterben	5
stoppen	3
streng	4
stützen	3
syrische	4
systematisch	3
technologische	3
